participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.accepted_offer,player.payoff_this_round,player.end_time,group.id_in_subsession,group.last_offer_id,subsession.round_number,subsession.start_time,subsession.expiry,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
8,uocdifm0,BLU_09,0,45,45,survey,Completion,2024-05-16 08:39:46.047497,1,,,173.0,3,,33.0,1,33,1715851998.0076964,3,2,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
9,xpnyaewq,BLU_28,0,45,45,survey,Completion,2024-05-16 08:39:46.054443,1,,,163.0,2,,30.0,5,30,1715851997.990541,4,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
10,8zecqcvq,BLU_35,0,45,45,survey,Completion,2024-05-16 08:39:46.063813,1,,,134.0,1,,34.0,1,34,1715851998.0538683,3,2,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
11,nvbhjz3i,BLU_30,0,45,45,survey,Completion,2024-05-16 08:39:46.070683,1,,,189.0,1,,40.0,5,40,1715851998.2568002,4,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
12,h8nknrk3,BLU_29,0,45,45,survey,Completion,2024-05-16 08:39:46.077717,1,,,186.0,3,,30.0,5,30,1715851998.1412485,4,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
13,197er6a2,BLU_06,0,45,45,survey,Completion,2024-05-16 08:39:46.085144,1,,,119.0,2,,33.0,1,33,1715851998.0675232,5,1,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
14,pe10l88m,BLU_26,0,45,45,survey,Completion,2024-05-16 08:39:46.095540,1,,,123.0,3,,33.0,1,33,1715851998.1835961,5,1,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
15,1tsbadmg,BLU_11,0,45,45,survey,Completion,2024-05-16 08:39:46.102925,1,,,240.0,1,,50.0,3,50,1715851998.6267424,6,6,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
16,l078v2ul,BLU_05,0,45,45,survey,Completion,2024-05-16 08:39:46.110129,1,,,132.0,1,,34.0,1,34,1715851998.1700487,5,1,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
17,lhcqgubk,BLU_00,0,45,45,survey,Completion,2024-05-16 08:39:46.117176,1,,,140.0,2,,0.0,1,0,1715851998.2835398,6,6,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
18,p7ldsgd8,BLU_21,0,45,45,survey,Completion,2024-05-16 08:39:46.124466,1,,,106.0,3,,40.0,3,40,1715851997.9304862,6,6,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
19,3bod94tp,BLU_10,0,45,45,survey,Completion,2024-05-16 08:39:46.132747,1,,,107.0,2,,0.0,1,0,1715851998.6393025,7,4,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
20,0urjtojp,BLU_16,0,45,45,survey,Completion,2024-05-16 08:39:46.140551,1,,,174.0,1,,60.0,4,60,1715851998.441005,7,4,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
21,b5octfmz,BLU_33,0,45,45,survey,Completion,2024-05-16 08:39:46.147886,1,,,132.0,2,,0.0,7,0,1715851998.0821986,8,9,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
22,g4jckmms,BLU_18,0,45,45,survey,Completion,2024-05-16 08:39:46.155416,1,,,136.0,3,,30.0,4,30,1715851997.9754004,7,4,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
23,ggrdd5iq,BLU_03,0,45,45,survey,Completion,2024-05-16 08:39:46.163157,1,,,200.0,1,,65.0,9,65,1715851998.0409513,8,9,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
24,kfgiympu,BLU_17,0,45,45,survey,Completion,2024-05-16 08:39:46.171946,1,,,201.0,3,,25.0,9,25,1715851997.9483314,8,9,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
25,cji72u0e,BLU_02,0,45,45,survey,Completion,2024-05-16 08:39:46.179506,1,,,154.0,1,,36.0,7,36,1715851998.1152446,9,7,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
26,0l3xkh9f,BLU_07,0,45,45,survey,Completion,2024-05-16 08:39:46.188171,1,,,129.0,2,,32.0,7,32,1715851998.2285264,9,7,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
27,pgzf722x,BLU_12,0,45,45,survey,Completion,2024-05-16 08:39:46.196268,1,,,170.0,1,,36.0,5,36,1715851998.6686935,10,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
28,j9s0vm81,BLU_14,0,45,45,survey,Completion,2024-05-16 08:39:46.203563,1,,,167.0,3,,32.0,7,32,1715851998.2425086,9,7,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
29,m3jyk7ro,BLU_13,0,45,45,survey,Completion,2024-05-16 08:39:46.210957,1,,,145.0,2,,32.0,5,32,1715851998.5692463,10,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
30,e104xl4i,BLU_04,0,45,45,survey,Completion,2024-05-16 08:39:46.217731,1,,,203.0,3,,32.0,5,32,1715851998.2980628,10,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
31,vmtvitch,BLU_15,0,45,45,survey,Completion,2024-05-16 08:39:46.224744,1,,,201.0,1,,55.0,3,55,1715851998.3110604,11,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
32,ffegqwes,BLU_19,0,45,45,survey,Completion,2024-05-16 08:39:46.231676,1,,,130.0,2,,0.0,2,0,1715851998.2706783,11,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
33,37sp9sjc,BLU_32,0,45,45,survey,Completion,2024-05-16 08:39:46.238730,1,,,166.0,2,,33.0,1,33,1715851998.5552166,12,2,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
34,h8mn1ldu,BLU_01,0,45,45,survey,Completion,2024-05-16 08:39:46.246090,1,,,168.0,3,,35.0,3,35,1715851998.5417123,11,5,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
35,rq6ucqv6,BLU_31,0,45,45,survey,Completion,2024-05-16 08:39:46.253871,1,,,163.0,3,,33.0,1,33,1715851998.1569355,12,2,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
36,gbwqq0rs,BLU_34,0,45,45,survey,Completion,2024-05-16 08:39:46.356644,1,,,162.0,1,,34.0,1,34,1715851998.6521525,12,2,6,1715851697.7292442,1715851997.7292874,v0bpsxm2,,,,,0
1,xhpv93ls,BLU_06,0,45,45,survey,Completion,2024-05-16 11:41:36.351721,1,,,166.0,1,,0.0,2,40,1715861218.396645,1,5,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
2,6ydcbl9r,BLU_08,0,45,45,survey,Completion,2024-05-16 11:41:36.368481,1,,,165.0,3,,0.0,2,33,1715861218.6058247,2,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
3,6nh54ceg,BLU_02,0,45,45,survey,Completion,2024-05-16 11:41:36.376325,1,,,169.0,3,,0.0,2,30,1715861218.4796312,1,5,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
4,uz2kh32u,BLU_33,0,45,45,survey,Completion,2024-05-16 11:41:36.383730,1,,,166.0,1,,0.0,2,33,1715861218.6564848,2,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
5,sfscz3mv,BLU_29,0,45,45,survey,Completion,2024-05-16 11:41:36.390922,1,,,166.0,2,,0.0,2,30,1715861218.5401022,1,5,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
6,yfbqk3u0,BLU_26,0,45,45,survey,Completion,2024-05-16 11:41:36.397723,1,,,168.0,2,,0.0,2,33,1715861218.4640667,2,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
7,2xw6wott,BLU_31,0,45,45,survey,Completion,2024-05-16 11:41:36.406223,1,,,166.0,1,,0.0,3,33,1715861218.6307712,3,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
8,f6i1zolp,BLU_19,0,45,45,survey,Completion,2024-05-16 11:41:36.412819,1,,,167.0,3,,0.0,1,33,1715861218.7092798,4,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
9,d4lo3zf6,BLU_18,0,45,45,survey,Completion,2024-05-16 11:41:36.419315,1,,,167.0,3,,0.0,3,33,1715861218.9345088,3,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
10,kn00nazp,BLU_30,0,45,45,survey,Completion,2024-05-16 11:41:36.427169,1,,,166.0,2,,0.0,1,33,1715861218.8307645,4,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
11,l4gotjl7,BLU_22,0,45,45,survey,Completion,2024-05-16 11:41:36.433886,1,,,166.0,2,,0.0,3,33,1715861218.4964721,3,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
12,6e0212tp,BLU_27,0,45,45,survey,Completion,2024-05-16 11:41:36.441160,1,,,168.0,1,,0.0,1,34,1715861218.7454138,4,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
13,g0slo89x,BLU_21,0,45,45,survey,Completion,2024-05-16 11:41:36.447727,1,,,168.0,1,,0.0,1,34,1715861218.6177065,5,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
14,196u6lli,BLU_04,0,45,45,survey,Completion,2024-05-16 11:41:36.455073,1,,,165.0,3,,0.0,1,30,1715861218.4319324,6,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
15,ktt5knkc,BLU_15,0,45,45,survey,Completion,2024-05-16 11:41:36.463718,1,,,163.0,3,,0.0,1,33,1715861218.896551,5,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
16,lgc4n3dh,BLU_01,0,45,45,survey,Completion,2024-05-16 11:41:36.470684,1,,,162.0,2,,0.0,1,30,1715861218.6720173,6,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
17,1lilrmry,BLU_35,0,45,45,survey,Completion,2024-05-16 11:41:36.478754,1,,,179.0,2,,0.0,1,33,1715861218.8162467,5,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
18,nlkaxz3o,BLU_28,0,45,45,survey,Completion,2024-05-16 11:41:36.486050,1,,,163.0,1,,0.0,1,40,1715861218.5671506,6,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
19,la48qhop,BLU_14,0,45,45,survey,Completion,2024-05-16 11:41:36.493469,1,,,136.0,3,,0.0,1,33,1715861218.5805843,7,1,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
20,6nwz387q,BLU_03,0,45,45,survey,Completion,2024-05-16 11:41:36.500967,1,,,133.0,3,,0.0,4,30,1715861218.9462402,8,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
21,fns79vh4,BLU_32,0,45,45,survey,Completion,2024-05-16 11:41:36.507789,1,,,170.0,1,,0.0,1,34,1715861218.5257995,7,1,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
22,1r7pqbse,BLU_10,0,45,45,survey,Completion,2024-05-16 11:41:36.519575,1,,,125.0,2,,0.0,4,30,1715861218.6841455,8,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
23,08vr2i2p,BLU_12,0,45,45,survey,Completion,2024-05-16 11:41:36.527218,1,,,167.0,2,,0.0,1,33,1715861218.55361,7,1,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
24,j5qn3qbk,BLU_13,0,45,45,survey,Completion,2024-05-16 11:41:36.535876,1,,,169.0,1,,0.0,4,40,1715861219.021009,8,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
25,hjneoci2,BLU_25,0,45,45,survey,Completion,2024-05-16 11:41:36.545030,1,,,169.0,3,,0.0,1,33,1715861218.721815,9,3,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
26,qvoffcsq,BLU_16,0,45,45,survey,Completion,2024-05-16 11:41:36.552968,1,,,162.0,3,,0.0,3,33,1715861218.593713,10,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
27,lv2l10fd,BLU_34,0,45,45,survey,Completion,2024-05-16 11:41:36.562159,1,,,93.0,2,,0.0,1,33,1715861218.842819,9,3,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
28,r786u409,BLU_07,0,45,45,survey,Completion,2024-05-16 11:41:36.569005,1,,,134.0,1,,0.0,3,33,1715861218.7336679,10,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
29,tn7aqwzf,BLU_23,0,45,45,survey,Completion,2024-05-16 11:41:36.575705,1,,,102.0,1,,0.0,1,34,1715861218.6956623,9,3,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
30,iowjjdnx,BLU_24,0,45,45,survey,Completion,2024-05-16 11:41:36.591178,1,,,138.0,2,,0.0,3,33,1715861218.9084847,10,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
31,clb9mrb7,BLU_17,0,45,45,survey,Completion,2024-05-16 11:41:36.599060,1,,,168.0,3,,0.0,4,33,1715861218.8833702,11,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
32,5kr8656h,BLU_11,0,45,45,survey,Completion,2024-05-16 11:41:36.607937,1,,,167.0,3,,0.0,1,33,1715861218.5105755,12,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
33,ltuj7l8u,BLU_09,0,45,45,survey,Completion,2024-05-16 11:41:37.516023,1,,,168.0,1,,0.0,4,33,1715861218.4156022,11,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
34,wmh3d1u0,BLU_20,0,45,45,survey,Completion,2024-05-16 11:41:37.526918,1,,,166.0,1,,0.0,1,34,1715861218.6441283,12,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
35,rcu7iixo,BLU_05,0,45,45,survey,Completion,2024-05-16 11:41:37.537229,1,,,165.0,2,,0.0,4,33,1715861218.4482284,11,4,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
36,5zlvsjpa,BLU_00,0,45,45,survey,Completion,2024-05-16 11:41:37.549366,1,,,166.0,2,,0.0,1,33,1715861218.9217124,12,2,1,1715860918.1457775,1715861218.1457996,m7xcm95f,,,,,0
1,xhpv93ls,BLU_06,0,45,45,survey,Completion,2024-05-16 11:41:36.351721,1,,,166.0,3,,33.0,3,33,1715861615.0701282,1,4,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
2,6ydcbl9r,BLU_08,0,45,45,survey,Completion,2024-05-16 11:41:36.368481,1,,,165.0,3,,33.0,5,33,1715861615.6642091,2,7,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
3,6nh54ceg,BLU_02,0,45,45,survey,Completion,2024-05-16 11:41:36.376325,1,,,169.0,1,,34.0,5,34,1715861615.2903738,2,7,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
4,uz2kh32u,BLU_33,0,45,45,survey,Completion,2024-05-16 11:41:36.383730,1,,,166.0,2,,33.0,5,33,1715861615.2752202,2,7,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
5,sfscz3mv,BLU_29,0,45,45,survey,Completion,2024-05-16 11:41:36.390922,1,,,166.0,2,,33.0,3,33,1715861615.3167195,1,4,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
6,yfbqk3u0,BLU_26,0,45,45,survey,Completion,2024-05-16 11:41:36.397723,1,,,168.0,1,,34.0,3,34,1715861615.3619115,1,4,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
7,2xw6wott,BLU_31,0,45,45,survey,Completion,2024-05-16 11:41:36.406223,1,,,166.0,1,,34.0,2,34,1715861615.6238267,3,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
8,f6i1zolp,BLU_19,0,45,45,survey,Completion,2024-05-16 11:41:36.412819,1,,,167.0,3,,33.0,2,33,1715861615.6380837,4,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
9,d4lo3zf6,BLU_18,0,45,45,survey,Completion,2024-05-16 11:41:36.419315,1,,,167.0,1,,34.0,2,34,1715861615.3911738,4,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
10,kn00nazp,BLU_30,0,45,45,survey,Completion,2024-05-16 11:41:36.427169,1,,,166.0,2,,33.0,2,33,1715861615.1751075,4,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
11,l4gotjl7,BLU_22,0,45,45,survey,Completion,2024-05-16 11:41:36.433886,1,,,166.0,3,,33.0,2,33,1715861615.5183392,3,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
12,6e0212tp,BLU_27,0,45,45,survey,Completion,2024-05-16 11:41:36.441160,1,,,168.0,2,,33.0,2,33,1715861615.020652,3,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
13,g0slo89x,BLU_21,0,45,45,survey,Completion,2024-05-16 11:41:36.447727,1,,,168.0,3,,33.0,1,33,1715861615.4038417,5,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
14,196u6lli,BLU_04,0,45,45,survey,Completion,2024-05-16 11:41:36.455073,1,,,165.0,3,,33.0,2,33,1715861615.4888263,6,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
15,ktt5knkc,BLU_15,0,45,45,survey,Completion,2024-05-16 11:41:36.463718,1,,,163.0,1,,34.0,2,34,1715861615.0524776,6,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
16,lgc4n3dh,BLU_01,0,45,45,survey,Completion,2024-05-16 11:41:36.470684,1,,,162.0,2,,33.0,2,33,1715861615.2196696,6,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
17,1lilrmry,BLU_35,0,45,45,survey,Completion,2024-05-16 11:41:36.478754,1,,,179.0,2,,33.0,1,33,1715861615.2337189,5,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
18,nlkaxz3o,BLU_28,0,45,45,survey,Completion,2024-05-16 11:41:36.486050,1,,,163.0,1,,34.0,1,34,1715861615.4619572,5,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
19,la48qhop,BLU_14,0,45,45,survey,Completion,2024-05-16 11:41:36.493469,1,,,136.0,1,,34.0,1,34,1715861615.0986276,7,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
20,6nwz387q,BLU_03,0,45,45,survey,Completion,2024-05-16 11:41:36.500967,1,,,133.0,3,,30.0,2,30,1715861615.2617173,8,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
21,fns79vh4,BLU_32,0,45,45,survey,Completion,2024-05-16 11:41:36.507789,1,,,170.0,1,,40.0,2,40,1715861615.765283,8,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
22,1r7pqbse,BLU_10,0,45,45,survey,Completion,2024-05-16 11:41:36.519575,1,,,125.0,2,,30.0,2,30,1715861615.3764884,8,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
23,08vr2i2p,BLU_12,0,45,45,survey,Completion,2024-05-16 11:41:36.527218,1,,,167.0,3,,33.0,1,33,1715861615.1263988,7,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
24,j5qn3qbk,BLU_13,0,45,45,survey,Completion,2024-05-16 11:41:36.535876,1,,,169.0,2,,33.0,1,33,1715861615.4743717,7,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
25,hjneoci2,BLU_25,0,45,45,survey,Completion,2024-05-16 11:41:36.545030,1,,,169.0,1,,33.0,2,33,1715861615.1608243,9,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
26,qvoffcsq,BLU_16,0,45,45,survey,Completion,2024-05-16 11:41:36.552968,1,,,162.0,3,,33.0,1,33,1715861615.205968,10,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
27,lv2l10fd,BLU_34,0,45,45,survey,Completion,2024-05-16 11:41:36.562159,1,,,93.0,2,,33.0,1,33,1715861615.4481752,10,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
28,r786u409,BLU_07,0,45,45,survey,Completion,2024-05-16 11:41:36.569005,1,,,134.0,1,,33.0,1,33,1715861615.24804,10,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
29,tn7aqwzf,BLU_23,0,45,45,survey,Completion,2024-05-16 11:41:36.575705,1,,,102.0,3,,33.0,2,33,1715861615.11259,9,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
30,iowjjdnx,BLU_24,0,45,45,survey,Completion,2024-05-16 11:41:36.591178,1,,,138.0,2,,33.0,2,33,1715861615.085557,9,2,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
31,clb9mrb7,BLU_17,0,45,45,survey,Completion,2024-05-16 11:41:36.599060,1,,,168.0,1,,34.0,1,34,1715861615.6512423,11,1,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
32,5kr8656h,BLU_11,0,45,45,survey,Completion,2024-05-16 11:41:36.607937,1,,,167.0,3,,33.0,3,33,1715861615.1434371,12,3,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
33,ltuj7l8u,BLU_09,0,45,45,survey,Completion,2024-05-16 11:41:37.516023,1,,,168.0,1,,34.0,3,34,1715861615.5026875,12,3,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
34,wmh3d1u0,BLU_20,0,45,45,survey,Completion,2024-05-16 11:41:37.526918,1,,,166.0,2,,33.0,3,33,1715861615.0396624,12,3,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
35,rcu7iixo,BLU_05,0,45,45,survey,Completion,2024-05-16 11:41:37.537229,1,,,165.0,3,,33.0,1,33,1715861615.191006,11,1,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
36,5zlvsjpa,BLU_00,0,45,45,survey,Completion,2024-05-16 11:41:37.549366,1,,,166.0,2,,33.0,1,33,1715861615.30335,11,1,2,1715861314.7967474,1715861614.7968202,m7xcm95f,,,,,0
1,xhpv93ls,BLU_06,0,45,45,survey,Completion,2024-05-16 11:41:36.351721,1,,,166.0,2,,33.0,2,33,1715861969.63867,2,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
2,6ydcbl9r,BLU_08,0,45,45,survey,Completion,2024-05-16 11:41:36.368481,1,,,165.0,1,,34.0,2,34,1715861969.4095786,2,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
3,6nh54ceg,BLU_02,0,45,45,survey,Completion,2024-05-16 11:41:36.376325,1,,,169.0,3,,33.0,1,33,1715861969.7511554,1,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
4,uz2kh32u,BLU_33,0,45,45,survey,Completion,2024-05-16 11:41:36.383730,1,,,166.0,1,,34.0,1,34,1715861969.849841,1,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
5,sfscz3mv,BLU_29,0,45,45,survey,Completion,2024-05-16 11:41:36.390922,1,,,166.0,2,,33.0,1,33,1715861969.8220544,1,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
6,yfbqk3u0,BLU_26,0,45,45,survey,Completion,2024-05-16 11:41:36.397723,1,,,168.0,3,,33.0,2,33,1715861969.8067374,2,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
7,2xw6wott,BLU_31,0,45,45,survey,Completion,2024-05-16 11:41:36.406223,1,,,166.0,2,,33.0,1,33,1715861970.0718238,4,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
8,f6i1zolp,BLU_19,0,45,45,survey,Completion,2024-05-16 11:41:36.412819,1,,,167.0,1,,34.0,1,34,1715861969.651108,4,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
9,d4lo3zf6,BLU_18,0,45,45,survey,Completion,2024-05-16 11:41:36.419315,1,,,167.0,2,,33.0,2,33,1715861970.0356383,3,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
10,kn00nazp,BLU_30,0,45,45,survey,Completion,2024-05-16 11:41:36.427169,1,,,166.0,3,,33.0,2,33,1715861969.5590994,3,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
11,l4gotjl7,BLU_22,0,45,45,survey,Completion,2024-05-16 11:41:36.433886,1,,,166.0,1,,34.0,2,34,1715861969.612546,3,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
12,6e0212tp,BLU_27,0,45,45,survey,Completion,2024-05-16 11:41:36.441160,1,,,168.0,3,,33.0,1,33,1715861970.0083888,4,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
13,g0slo89x,BLU_21,0,45,45,survey,Completion,2024-05-16 11:41:36.447727,1,,,168.0,2,,33.0,1,33,1715861969.8368156,6,1,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
14,196u6lli,BLU_04,0,45,45,survey,Completion,2024-05-16 11:41:36.455073,1,,,165.0,1,,34.0,1,34,1715861969.7253406,6,1,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
15,ktt5knkc,BLU_15,0,45,45,survey,Completion,2024-05-16 11:41:36.463718,1,,,163.0,1,,34.0,2,34,1715861969.9389281,5,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
16,lgc4n3dh,BLU_01,0,45,45,survey,Completion,2024-05-16 11:41:36.470684,1,,,162.0,3,,33.0,2,33,1715861969.5729215,5,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
17,1lilrmry,BLU_35,0,45,45,survey,Completion,2024-05-16 11:41:36.478754,1,,,179.0,2,,33.0,2,33,1715861969.7110293,5,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
18,nlkaxz3o,BLU_28,0,45,45,survey,Completion,2024-05-16 11:41:36.486050,1,,,163.0,3,,33.0,1,33,1715861969.9945319,6,1,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
19,la48qhop,BLU_14,0,45,45,survey,Completion,2024-05-16 11:41:36.493469,1,,,136.0,2,,30.0,2,30,1715861969.6773777,8,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
20,6nwz387q,BLU_03,0,45,45,survey,Completion,2024-05-16 11:41:36.500967,1,,,133.0,1,,40.0,2,40,1715861970.0220163,8,3,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
21,fns79vh4,BLU_32,0,45,45,survey,Completion,2024-05-16 11:41:36.507789,1,,,170.0,2,,33.0,1,33,1715861969.4584508,7,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
22,1r7pqbse,BLU_10,0,45,45,survey,Completion,2024-05-16 11:41:36.519575,1,,,125.0,3,,33.0,1,33,1715861969.9719026,7,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
23,08vr2i2p,BLU_12,0,45,45,survey,Completion,2024-05-16 11:41:36.527218,1,,,167.0,1,,34.0,1,34,1715861969.5994458,7,2,3,1715861669.2106593,1715861969.2106805,m7xcm95f,,,,,0
